approach;time;score
ProposedApproach;439;35254.12333333335
ProposedApproach;440;35287.20183333335
ProposedApproach;441;35287.20183333335
ProposedApproach;442;35372.86033333335
ProposedApproach;443;35543.99033333335
ProposedApproach;444;35543.99033333335
ProposedApproach;445;35629.58283333335
ProposedApproach;446;35629.58283333335
ProposedApproach;447;35662.37533333335
ProposedApproach;448;35747.96783333334
ProposedApproach;449;35747.96783333334
ProposedApproach;450;35833.532833333345
ProposedApproach;451;35833.532833333345
ProposedApproach;452;35833.532833333345
ProposedApproach;453;35951.98383333335
ProposedApproach;454;35951.98383333335
ProposedApproach;455;36123.14133333335
ProposedApproach;456;36123.14133333335
ProposedApproach;457;36123.14133333335
ProposedApproach;458;36123.14133333335
ProposedApproach;459;36156.21983333335
ProposedApproach;460;36242.21233333335
ProposedApproach;461;36327.87083333335
ProposedApproach;462;36327.87083333335
ProposedApproach;463;36327.87083333335
ProposedApproach;464;36327.87083333335
ProposedApproach;465;36362.53000000001
ProposedApproach;466;36448.12250000002
ProposedApproach;467;36534.11500000002
ProposedApproach;468;36534.11500000002
ProposedApproach;469;36534.11500000002
ProposedApproach;470;36534.11500000002
ProposedApproach;471;36566.90750000002
ProposedApproach;472;36652.50000000002
ProposedApproach;473;36738.09250000003
ProposedApproach;474;36738.09250000003
ProposedApproach;475;36738.09250000003
ProposedApproach;476;36738.09250000003
ProposedApproach;477;36770.88500000003
ProposedApproach;478;36856.47750000003
ProposedApproach;479;36942.07000000003
ProposedApproach;480;36942.07000000003
ProposedApproach;481;36942.07000000003
ProposedApproach;482;36942.07000000003
ProposedApproach;483;36942.07000000003
ProposedApproach;484;37060.45500000002
ProposedApproach;485;37146.04750000002
ProposedApproach;486;37146.04750000002
ProposedApproach;487;37146.04750000002
ProposedApproach;488;37146.04750000002
ProposedApproach;489;37146.04750000002
ProposedApproach;490;37264.432500000024
ProposedApproach;491;37350.02500000002
ProposedApproach;492;37350.02500000002
ProposedApproach;494;37350.02500000002
ProposedApproach;495;37350.02500000002
ProposedApproach;496;37382.81750000002
ProposedApproach;497;37468.41000000002
ProposedApproach;498;37468.41000000002
ProposedApproach;499;37468.41000000002
ProposedApproach;500;37468.41000000002
ProposedApproach;501;37468.41000000002
ProposedApproach;502;37468.41000000002
ProposedApproach;503;37468.41000000002
ProposedApproach;504;37468.41000000002
ProposedApproach;505;37468.41000000002
ProposedApproach;506;37468.41000000002
ProposedApproach;507;37468.41000000002
ProposedApproach;508;37468.41000000002
ProposedApproach;509;37468.41000000002
ProposedApproach;510;37468.41000000002
ProposedApproach;511;37468.41000000002
ProposedApproach;512;37468.41000000002
ProposedApproach;513;37468.41000000002
ProposedApproach;514;37468.41000000002
ProposedApproach;515;37468.41000000002
ProposedApproach;516;37468.41000000002
ProposedApproach;517;37468.41000000002
ProposedApproach;518;37468.41000000002
ProposedApproach;519;37468.41000000002
ProposedApproach;520;37468.41000000002
ProposedApproach;521;37468.41000000002
ProposedApproach;522;37468.41000000002
ProposedApproach;523;37468.41000000002
ProposedApproach;524;37468.41000000002
ProposedApproach;525;37468.41000000002
ProposedApproach;526;37468.41000000002
ProposedApproach;528;37468.41000000002
ProposedApproach;529;37468.41000000002
ProposedApproach;530;37468.41000000002
ProposedApproach;531;37468.41000000002
ProposedApproach;532;37468.41000000002
ProposedApproach;533;37468.41000000002
ProposedApproach;534;37468.41000000002
ProposedApproach;535;37468.41000000002
ProposedApproach;536;37468.41000000002
ProposedApproach;537;37468.41000000002
ProposedApproach;538;37468.41000000002
ProposedApproach;539;37468.41000000002
ProposedApproach;540;37468.41000000002
ProposedApproach;541;37468.41000000002
ProposedApproach;542;37468.41000000002
ProposedApproach;543;37468.41000000002
ProposedApproach;544;37468.41000000002
ProposedApproach;545;37468.41000000002
ProposedApproach;546;37468.41000000002
ProposedApproach;547;37468.41000000002
ProposedApproach;549;37468.41000000002
ProposedApproach;550;37468.41000000002
ProposedApproach;551;37468.41000000002
ProposedApproach;552;37468.41000000002
ProposedApproach;553;37468.41000000002
ProposedApproach;554;37468.41000000002
ProposedApproach;556;37468.41000000002
ProposedApproach;557;37468.41000000002
ProposedApproach;559;37468.41000000002
ProposedApproach;560;37468.41000000002
ProposedApproach;561;37468.41000000002
ProposedApproach;562;37468.41000000002
ProposedApproach;563;37468.41000000002
ProposedApproach;564;37468.41000000002
ProposedApproach;566;37468.41000000002
ProposedApproach;567;37468.41000000002
ProposedApproach;568;37468.41000000002
ProposedApproach;569;37468.41000000002
ProposedApproach;570;37468.41000000002
ProposedApproach;571;37468.41000000002
ProposedApproach;572;37468.41000000002
ProposedApproach;573;37468.41000000002
ProposedApproach;574;37468.41000000002
ProposedApproach;575;37468.41000000002
ProposedApproach;576;37468.41000000002
ProposedApproach;577;37468.41000000002
ProposedApproach;578;37468.41000000002
ProposedApproach;579;37468.41000000002
ProposedApproach;580;37468.41000000002
ProposedApproach;581;37468.41000000002
ProposedApproach;582;37468.41000000002
ProposedApproach;583;37468.41000000002
ProposedApproach;585;37468.41000000002
ProposedApproach;586;37468.41000000002
ProposedApproach;587;37468.41000000002
ProposedApproach;588;37468.41000000002
ProposedApproach;589;37468.41000000002
ProposedApproach;591;37468.41000000002
ProposedApproach;592;37468.41000000002
ProposedApproach;593;37468.41000000002
ProposedApproach;594;37468.41000000002
ProposedApproach;595;37468.41000000002
ProposedApproach;596;37468.41000000002
ProposedApproach;597;37468.41000000002
ProposedApproach;600;37468.41000000002
ProposedApproach;601;37468.41000000002
ProposedApproach;602;37468.41000000002
ProposedApproach;603;37468.41000000002
ProposedApproach;604;37468.41000000002
ProposedApproach;606;37468.41000000002
ProposedApproach;608;37468.41000000002
ProposedApproach;609;37468.41000000002
ProposedApproach;610;37468.41000000002
ProposedApproach;612;37468.41000000002
ProposedApproach;614;37468.41000000002
ProposedApproach;615;37468.41000000002
ProposedApproach;616;37468.41000000002
ProposedApproach;617;37468.41000000002
ProposedApproach;619;37468.41000000002
ProposedApproach;620;37468.41000000002
ProposedApproach;621;37468.41000000002
ProposedApproach;623;37468.41000000002
ProposedApproach;624;37468.41000000002
ProposedApproach;626;37468.41000000002
ProposedApproach;627;37468.41000000002
ProposedApproach;628;37468.41000000002
ProposedApproach;630;37468.41000000002
ProposedApproach;631;37468.41000000002
ProposedApproach;633;37468.41000000002
ProposedApproach;634;37468.41000000002
ProposedApproach;639;37468.41000000002
ProposedApproach;640;37468.41000000002
ProposedApproach;641;37468.41000000002
ProposedApproach;642;37468.41000000002
ProposedApproach;643;37468.41000000002
ProposedApproach;644;37468.41000000002
ProposedApproach;646;37468.41000000002
ProposedApproach;647;37468.41000000002
ProposedApproach;649;37468.41000000002
ProposedApproach;650;37468.41000000002
ProposedApproach;651;37468.41000000002
ProposedApproach;653;37468.41000000002
ProposedApproach;655;37468.41000000002
ProposedApproach;656;37468.41000000002
ProposedApproach;658;37468.41000000002
ProposedApproach;660;37468.41000000002
ProposedApproach;663;37468.41000000002
ProposedApproach;664;37468.41000000002
ProposedApproach;667;37468.41000000002
ProposedApproach;668;37468.41000000002
ProposedApproach;669;37468.41000000002
ProposedApproach;671;37468.41000000002
ProposedApproach;675;37468.41000000002
ProposedApproach;676;37468.41000000002
ProposedApproach;677;37468.41000000002
ProposedApproach;681;37468.41000000002
ProposedApproach;683;37468.41000000002
ProposedApproach;684;37468.41000000002
ProposedApproach;685;37468.41000000002
ProposedApproach;687;37468.41000000002
ProposedApproach;688;37468.41000000002
ProposedApproach;691;37468.41000000002
ProposedApproach;692;37468.41000000002
ProposedApproach;693;37468.41000000002
ProposedApproach;699;37468.41000000002
ProposedApproach;700;37468.41000000002
ProposedApproach;701;37468.41000000002
ProposedApproach;704;37468.41000000002
ProposedApproach;707;37468.41000000002
ProposedApproach;709;37468.41000000002
ProposedApproach;710;37468.41000000002
ProposedApproach;711;37468.41000000002
ProposedApproach;715;37468.41000000002
ProposedApproach;720;37468.41000000002
ProposedApproach;721;37468.41000000002
ProposedApproach;728;37468.41000000002
ProposedApproach;730;37468.41000000002
ProposedApproach;731;37468.41000000002
ProposedApproach;732;37468.41000000002
ProposedApproach;734;37468.41000000002
ProposedApproach;735;37468.41000000002
ProposedApproach;736;37468.41000000002
ProposedApproach;739;37468.41000000002
ProposedApproach;741;37468.41000000002
ProposedApproach;742;37468.41000000002
ProposedApproach;746;37468.41000000002
ProposedApproach;747;37468.41000000002
ProposedApproach;748;37468.41000000002
ProposedApproach;751;37468.41000000002
ProposedApproach;754;37468.41000000002
ProposedApproach;755;37468.41000000002
ProposedApproach;757;37468.41000000002
ProposedApproach;758;37468.41000000002
ProposedApproach;760;37468.41000000002
ProposedApproach;761;37468.41000000002
ProposedApproach;768;37468.41000000002
ProposedApproach;770;37468.41000000002
ProposedApproach;774;37468.41000000002
ProposedApproach;779;37468.41000000002
ProposedApproach;780;37468.41000000002
ProposedApproach;783;37468.41000000002
ProposedApproach;790;37468.41000000002
ProposedApproach;791;37468.41000000002
ProposedApproach;793;37468.41000000002
ProposedApproach;794;37468.41000000002
ProposedApproach;795;37468.41000000002
ProposedApproach;799;37468.41000000002
ProposedApproach;800;37468.41000000002
ProposedApproach;802;37468.41000000002
ProposedApproach;804;37468.41000000002
ProposedApproach;810;37468.41000000002
ProposedApproach;811;37468.41000000002
ProposedApproach;812;37468.41000000002
ProposedApproach;813;37468.41000000002
ProposedApproach;814;37468.41000000002
ProposedApproach;818;37468.41000000002
ProposedApproach;819;37468.41000000002
ProposedApproach;821;37468.41000000002
ProposedApproach;826;37468.41000000002
ProposedApproach;827;37468.41000000002
ProposedApproach;828;37468.41000000002
ProposedApproach;830;37468.41000000002
ProposedApproach;836;37468.41000000002
ProposedApproach;837;37468.41000000002
ProposedApproach;838;37468.41000000002
ProposedApproach;844;37468.41000000002
ProposedApproach;845;37468.41000000002
ProposedApproach;847;37468.41000000002
ProposedApproach;853;37468.41000000002
ProposedApproach;855;37468.41000000002
ProposedApproach;857;37468.41000000002
ProposedApproach;861;37468.41000000002
ProposedApproach;862;37468.41000000002
ProposedApproach;865;37468.41000000002
ProposedApproach;867;37468.41000000002
ProposedApproach;869;37468.41000000002
ProposedApproach;870;37468.41000000002
ProposedApproach;872;37468.41000000002
ProposedApproach;874;37468.41000000002
ProposedApproach;877;37468.41000000002
ProposedApproach;878;37468.41000000002
ProposedApproach;879;37468.41000000002
ProposedApproach;882;37468.41000000002
ProposedApproach;883;37468.41000000002
ProposedApproach;884;37468.41000000002
ProposedApproach;886;37468.41000000002
ProposedApproach;887;37468.41000000002
ProposedApproach;889;37468.41000000002
ProposedApproach;890;37468.41000000002
ProposedApproach;893;37468.41000000002
ProposedApproach;894;37468.41000000002
ProposedApproach;895;37468.41000000002
ProposedApproach;896;37468.41000000002
ProposedApproach;898;37468.41000000002
ProposedApproach;902;37468.41000000002
ProposedApproach;903;37468.41000000002
ProposedApproach;905;37468.41000000002
ProposedApproach;906;37468.41000000002
ProposedApproach;907;37468.41000000002
ProposedApproach;911;37468.41000000002
ProposedApproach;915;37468.41000000002
ProposedApproach;918;37468.41000000002
ProposedApproach;919;37468.41000000002
ProposedApproach;920;37468.41000000002
ProposedApproach;925;37468.41000000002
ProposedApproach;926;37468.41000000002
ProposedApproach;928;37468.41000000002
ProposedApproach;932;37468.41000000002
ProposedApproach;935;37468.41000000002
ProposedApproach;936;37468.41000000002
ProposedApproach;938;37468.41000000002
ProposedApproach;942;37468.41000000002
ProposedApproach;944;37468.41000000002
ProposedApproach;945;37468.41000000002
ProposedApproach;946;37468.41000000002
ProposedApproach;949;37468.41000000002
ProposedApproach;954;37468.41000000002
ProposedApproach;956;37468.41000000002
ProposedApproach;957;37468.41000000002
ProposedApproach;961;37468.41000000002
ProposedApproach;963;37468.41000000002
ProposedApproach;964;37468.41000000002
ProposedApproach;966;37468.41000000002
ProposedApproach;967;37468.41000000002
ProposedApproach;971;37468.41000000002
ProposedApproach;972;37468.41000000002
ProposedApproach;973;37468.41000000002
ProposedApproach;976;37468.41000000002
ProposedApproach;979;37468.41000000002
ProposedApproach;980;37468.41000000002
ProposedApproach;982;37468.41000000002
ProposedApproach;987;37468.41000000002
ProposedApproach;990;37468.41000000002
ProposedApproach;991;37468.41000000002
ProposedApproach;994;37468.41000000002
ProposedApproach;995;37468.41000000002
ProposedApproach;1001;37468.41000000002
ProposedApproach;1005;37468.41000000002
ProposedApproach;1008;37468.41000000002
ProposedApproach;1012;37468.41000000002
ProposedApproach;1015;37468.41000000002
ProposedApproach;1022;37468.41000000002
ProposedApproach;1024;37468.41000000002
ProposedApproach;1031;37468.41000000002
ProposedApproach;1033;37468.41000000002
ProposedApproach;1034;37468.41000000002
ProposedApproach;1042;37468.41000000002
ProposedApproach;1043;37468.41000000002
ProposedApproach;1044;37468.41000000002
ProposedApproach;1051;37468.41000000002
ProposedApproach;1053;37468.41000000002
ProposedApproach;1054;37468.41000000002
ProposedApproach;1061;37468.41000000002
ProposedApproach;1067;37468.41000000002
ProposedApproach;1069;37468.41000000002
ProposedApproach;1070;37468.41000000002
ProposedApproach;1076;37468.41000000002
ProposedApproach;1083;37468.41000000002
ProposedApproach;1085;37468.41000000002
ProposedApproach;1090;37468.41000000002
ProposedApproach;1092;37468.41000000002
ProposedApproach;1097;37468.41000000002
ProposedApproach;1100;37468.41000000002
ProposedApproach;1102;37468.41000000002
ProposedApproach;1104;37468.41000000002
ProposedApproach;1110;37468.41000000002
ProposedApproach;1114;37468.41000000002
ProposedApproach;1116;37468.41000000002
ProposedApproach;1118;37468.41000000002
ProposedApproach;1122;37468.41000000002
ProposedApproach;1126;37468.41000000002
ProposedApproach;1130;37468.41000000002
ProposedApproach;1135;37468.41000000002
ProposedApproach;1136;37468.41000000002
ProposedApproach;1137;37468.41000000002
ProposedApproach;1143;37468.41000000002
ProposedApproach;1148;37468.41000000002
ProposedApproach;1150;37468.41000000002
ProposedApproach;1157;37468.41000000002
ProposedApproach;1164;37468.41000000002
ProposedApproach;1171;37468.41000000002
ProposedApproach;1178;37468.41000000002
ProposedApproach;1185;37468.41000000002
ProposedApproach;1193;37468.41000000002
ProposedApproach;1199;37468.41000000002
ProposedApproach;1207;37468.41000000002
ProposedApproach;1213;37468.41000000002
ProposedApproach;1220;37468.41000000002
ProposedApproach;1227;37468.41000000002
ProposedApproach;1234;37468.41000000002
ProposedApproach;1242;37468.41000000002
ProposedApproach;1249;37468.41000000002
ProposedApproach;1256;37468.41000000002
ProposedApproach;1259;37468.41000000002
ProposedApproach;1263;37468.41000000002
ProposedApproach;1280;37468.41000000002
ProposedApproach;1289;37468.41000000002
